"STATION","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV01","WV03"
"USW00024233","2000-05-26","2.7"," 1230"," 1223","4.6",,,"12.8","17.2","7.8",,"  230","  200","0.0","7.2","10.3","    1",,,,,,,,,,"    1","    1",,"    1",,,,,,,
"USW00024233","2000-05-27","4.6"," 0810"," 1102","4.3",,,"13.9","17.2","10.0",,"  180","  240","0.0","9.8","13.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2000-05-28","3.9"," 1150"," 0345","1.8",,,"12.8","16.1","9.4",,"  220","  200","0.0","7.2","8.9",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2000-05-29","2.7"," 0616"," 0605","2.0",,,"12.8","15.6","9.4",,"   50","   50","0.0","5.8","6.7",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2000-05-30","2.8"," 2018"," 2018","0.8",,,"10.0","11.1","8.9",,"  140","  150","0.0","4.9","5.8",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2000-05-31","3.1"," 1405"," 1435","1.0",,,"11.7","13.9","9.4",,"  210","  220","0.0","6.3","7.6","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2000-06-01","3.9"," 0705"," 0644","0.0",,,"14.4","20.0","8.9",,"   20","   30","0.0","7.6","9.4",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-06-02","2.6"," 1430"," 1632","0.0",,,"14.4","19.4","9.4",,"   40","  350","0.0","6.3","7.2",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-06-03","1.5"," 1508"," 1440","0.0",,,"17.8","26.1","8.9",,"  330","  300","0.0","4.0","6.3",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-06-04","1.9"," 2120"," 2119","0.0",,,"20.6","28.3","12.2",,"  210","  210","0.0","5.8","7.2",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-06-05","3.7"," 1522"," 0620","0.3",,,"15.6","18.9","12.2",,"  240","  200","0.0","7.2","9.8",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2000-06-06","1.8"," 1509"," 1508","2.5",,,"13.9","16.7","11.1",,"  260","  260","0.0","7.2","10.3",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2000-06-07","1.3"," 2132"," 1132","1.3",,,"12.8","14.4","10.6",,"  360","  340","0.0","3.1","4.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2000-06-08","3.5"," 1957"," 1417","3.8",,,"13.9","17.2","10.0",,"  230","  240","0.0","7.2","9.8","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2000-06-09","3.4"," 2146"," 1914","2.5",,,"12.2","15.6","8.3",,"  210","  230","0.0","5.8","7.6",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2000-06-10","4.2"," 1447"," 1624","1.5",,,"11.7","15.0","8.3",,"  220","  280","0.0","7.2","9.4",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2000-06-11","3.8"," 2300"," 2259","14.2",,,"10.6","12.8","8.3",,"  140","  150","0.0","6.3","7.2",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2000-06-12","5.7"," 1533"," 1533","14.0",,,"13.9","16.7","11.1",,"  200","  200","0.0","9.8","13.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2000-06-13","3.2"," 1419"," 1543","0.0",,,"15.0","18.9","10.6",,"  210","  240","0.0","6.3","6.7",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-06-14","4.0"," 0712"," 0712","0.0",,,"14.4","16.7","12.2",,"  210","  220","0.0","8.9","11.2",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2000-06-15","2.4"," 1704"," 1629","0.0",,,"14.4","18.9","10.0",,"  360","  360","0.0","5.8","7.2",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-06-16","3.8"," 1826"," 1818","0.0",,,"16.7","22.8","10.0",,"   30","   30","0.0","7.2","8.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-06-17","1.6"," 2104"," 2100","0.0",,,"18.9","26.7","11.1",,"   30","   30","0.0","7.6","9.4",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-06-18","3.6"," 2318"," 2107","0.3",,,"13.9","16.1","11.1",,"  190","  230","0.0","6.3","9.4","    1",,,,,,,,,,"    1","    1",,"    1",,,,,,,
"USW00024233","2000-06-19","2.6"," 0908"," 0131","0.0",,,"15.0","18.3","11.1",,"  210","  170","0.0","5.8","6.7",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-06-20","2.2"," 2345"," 2341","0.0",,,"16.7","23.3","9.4",,"   30","   30","0.0","4.9","6.7",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-06-21","2.9"," 2310"," 2314","0.0",,,"17.2","20.6","13.3",,"   30","   20","0.0","7.2","8.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-06-22","2.5"," 1431"," 1431","0.0",,,"15.6","19.4","11.7",,"  230","  230","0.0","4.5","5.8",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-06-23","2.2"," 2345"," 2340","0.0",,,"15.6","20.6","10.0",,"  230","  220","0.0","4.5","5.8",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-06-24","3.3"," 1657"," 1656","0.3",,,"16.1","20.6","11.7",,"  360","  360","0.0","7.2","8.9","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2000-06-25","3.3"," 1527"," 1338","0.0",,,"19.4","26.7","12.2",,"   10","  360","0.0","6.7","8.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-06-26","3.0"," 1307"," 1306","0.0",,,"21.1","28.3","13.3",,"   10","   10","0.0","6.3","8.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-06-27","2.1"," 0857"," 0907","0.0",,,"22.8","31.1","14.4",,"   10","   10","0.0","5.8","6.7",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-06-28","1.8"," 2336"," 1551","0.0",,,"22.8","30.6","15.0",,"  200","  250","0.0","4.0","5.8",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-06-29","3.4"," 2009"," 2008","0.0",,,"17.2","22.2","11.7",,"   40","   40","0.0","8.9","9.8",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-06-30","2.4"," 1821"," 2333","0.3",,,"15.6","18.9","12.2",,"   40","  230","0.0","4.0","5.4",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2000-07-01","3.6"," 1930"," 2032","1.0",,,"15.6","18.9","11.7",,"   40","   40","0.0","8.0","9.4",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2000-07-02","2.3"," 1727"," 1250","1.5",,,"14.4","18.3","10.6",,"  260","  240","0.0","5.4","6.7",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2000-07-03","3.0"," 1701"," 2056","0.5",,,"13.9","16.7","10.6",,"  140","  210","0.0","6.7","8.0",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2000-07-04","2.1"," 0848"," 0845","0.0",,,"15.6","19.4","11.1",,"  220","  220","0.0","4.5","5.8",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-07-05","2.6"," 2104"," 1805","0.0",,,"16.1","22.2","10.0",,"   10","   10","0.0","5.8","8.0","    1",,,,,,,"    1",,,"    1",,,,,,,,,,
"USW00024233","2000-07-06","2.4"," 2359"," 2321","0.0",,,"17.2","22.2","11.7",,"   20","   30","0.0","5.4","6.7",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-07-07","2.8"," 0114"," 0113","0.0",,,"18.3","25.0","11.7",,"   30","   30","0.0","5.8","7.2",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-07-08","3.0"," 1403"," 1411","0.0",,,"16.1","20.0","11.7",,"  220","  230","0.0","6.3","8.0","    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00024233","2000-07-09","2.4"," 0725"," 1146","0.0",,,"16.7","20.0","12.8",,"  170","  230","0.0","5.4","6.3",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-07-10","1.8"," 1415"," 1259","0.0",,,"16.7","21.7","11.7",,"  280","  280","0.0","4.0","5.8",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-07-11","2.1"," 2350"," 2348","0.0",,,"17.2","21.7","12.2",,"   10","   20","0.0","5.4","6.3",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-07-12","3.0"," 0143"," 2254","0.0",,,,"25.0","12.8",,"   40","   40","0.0","6.7","7.2",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-07-13","3.7"," 1330"," 1307","0.0",,,"17.8","22.2","13.3",,"  200","  230","0.0","7.2","9.8","    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00024233","2000-07-14","3.0"," 2231"," 2237","0.0",,,"16.7","20.6","12.8","    0","   50","   50","0.0","8.0","9.4",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2000-07-15","4.2"," 1315"," 1530","0.0",,,"17.2","23.3","11.1","    0","   10","  360","0.0","7.2","8.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-07-16","3.0"," 0842"," 0702","0.0",,,"20.6","27.8","13.3",,"   30","   30","0.0","5.4","6.7",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-07-17","2.7"," 2202"," 2201","0.0",,,"20.6","27.8","13.3",,"  230","  220","0.0","5.8","6.7",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-07-18","3.4"," 0555"," 1217","0.0",,,"16.7","20.6","12.8",,"  220","  230","0.0","6.3","7.2",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-07-19","1.8"," 1516"," 1516","0.0",,,"18.3","25.0","11.7",,"  330","  340","0.0","5.4","6.3",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-07-20","1.9"," 1526"," 1526","0.0",,,"20.0","26.7","12.8",,"  360","  360","0.0","5.8","7.2","    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00024233","2000-07-21","2.6"," 1411"," 1358","0.0",,,"21.1","28.3","13.3",,"   10","  360","0.0","6.3","7.6","    1",,,,,,,,,,,,,,,,,"    1",,"    1",
"USW00024233","2000-07-22","4.2"," 1021"," 1048","2.8",,,"15.6","17.2","13.3",,"  220","  230","0.0","7.6","9.8",,,"    1",,,,,,,,,,,"    1",,,,,,,
"USW00024233","2000-07-23","2.6"," 2359"," 1628","0.0",,,"18.9","23.3","14.4",,"   50","   20","0.0","6.3","8.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-07-24","3.0"," 0026"," 0030","0.0",,,"20.0","26.1","13.9",,"   40","   40","0.0","7.6","9.4","    1",,,,,,,,,,,,,,,,,"    1",,"    1",
"USW00024233","2000-07-25","3.7"," 1551"," 1630","0.0",,,"17.8","22.2","13.3",,"  230","  230","0.0","7.2","8.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-07-26","2.7"," 1439"," 1434","0.0",,,"17.2","22.2","12.2",,"  270","  270","0.0","5.4","7.2",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-07-27","2.6"," 1604"," 1426","0.0",,,"20.6","25.6","15.0",,"  230","  280","0.0","5.8","7.6",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2000-07-28","2.1"," 1001"," 1011","0.0",,,"19.4","22.8","15.6",,"  210","  230","0.0","4.5","5.4",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-07-29","2.6"," 1823"," 1821","0.0",,,"21.1","27.2","15.0",,"  350","  360","0.0","5.4","6.7","    1",,,,,,,,,,"    1",,,,,,,"    1",,,
"USW00024233","2000-07-30","3.1"," 1349"," 1331","0.0",,,"23.3","29.4","16.7","    0","   10","  330","0.0","6.3","7.6",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-07-31","2.8"," 2246"," 2247","0.0",,,"20.0","26.1","13.9",,"   40","   30","0.0","6.3","6.7",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-08-01","3.5"," 0418"," 0313","0.0",,,"20.0","25.0","15.0",,"   30","   40","0.0","6.7","8.0",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2000-08-02","2.4"," 2203"," 2202","0.0",,,"18.3","25.6","11.1",,"   40","   40","0.0","6.3","7.6",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-08-03","1.9"," 1615"," 1604","0.0",,,"19.4","26.1","12.2",,"   10","   10","0.0","6.3","8.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-08-04","2.1"," 1250"," 1259","0.0",,,"21.7","28.3","14.4",,"  210","  270","0.0","4.5","6.3",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-08-05","2.2"," 1014"," 1014","0.0",,,"20.6","27.2","13.3",,"  200","  190","0.0","4.5","5.4","    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00024233","2000-08-06","3.0"," 1154"," 1357","0.0",,,"17.8","22.2","13.3","    0","  230","  290","0.0","5.4","6.3","    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00024233","2000-08-07","1.7"," 1320"," 1319","0.0",,,"18.3","22.8","13.9","    0","  230","  230","0.0","4.0","5.4",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-08-08","1.5"," 1409"," 1305","0.0",,,"20.0","27.8","12.2",,"  280","  300","0.0","4.0","5.8","    1",,,,,,,"    1",,,"    1",,,,,,,,,,
"USW00024233","2000-08-09","2.1"," 1440"," 1455","0.0",,,"16.7","21.1","12.2",,"  210","  220","0.0","5.8","7.2","    1","    1",,,,,,,,,"    1",,,,,,,,,,
"USW00024233","2000-08-10","3.5"," 2228"," 2227","0.0",,,"16.7","21.1","12.2",,"  210","  200","0.0","6.3","8.9","    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00024233","2000-08-11","2.9"," 1301"," 1328","0.0",,,"16.7","21.1","11.7",,"  190","  230","0.0","5.4","7.2",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-08-12","3.0"," 1640"," 1640","0.0",,,"17.8","23.3","11.7",,"   10","   10","0.0","6.3","7.6",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-08-13","2.5"," 1719"," 1711","0.0",,,"16.1","21.1","10.6",,"  230","  220","0.0","5.4","6.7","    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00024233","2000-08-14","1.9"," 1600"," 1558","0.0",,,"15.0","20.0","10.0",,"  240","  250","0.0","4.0","5.4",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-08-15","2.7"," 2355"," 2359","0.0",,,"15.0","19.4","10.0",,"   30","   40","0.0","6.7","8.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-08-16","2.8"," 0016"," 2359","0.0",,,"17.2","22.8","11.7",,"   40","   40","0.0","6.7","8.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-08-17","2.1"," 1250"," 1346","0.0",,,"16.7","22.8","10.0",,"  270","  220","0.0","5.4","6.7",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-08-18","3.1"," 1618"," 1541","7.1",,,"15.6","18.3","12.2",,"  210","  200","0.0","6.7","8.9","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2000-08-19","4.6"," 1335"," 1407","0.0",,,"16.1","20.0","11.7",,"  210","  190","0.0","8.0","10.3",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2000-08-20","2.4"," 1922"," 1109","0.0",,,"17.8","22.8","12.2",,"  360","  230","0.0","4.5","6.3",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2000-08-21","3.1"," 1657"," 1657","0.0",,,"18.3","23.9","12.2",,"   10","   10","0.0","5.8","7.6",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-08-22","2.9"," 2312"," 2312","0.0",,,"20.0","26.7","12.8",,"   30","   30","0.0","6.3","7.2",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-08-23","2.6"," 1223"," 1230","0.0",,,"21.1","28.3","13.9",,"   10","   10","0.0","5.8","7.2",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-08-24","3.4"," 1927"," 1921","0.0",,,"17.8","21.7","13.3",,"  220","  220","0.0","5.8","7.2","    1",,,,,,,,,,"    1","    1",,"    1",,,,,,,
"USW00024233","2000-08-25","3.0"," 1124"," 1030","0.3",,,"18.9","23.3","13.9",,"  220","  200","0.0","5.8","7.2",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2000-08-26","3.5"," 2330"," 2328","0.3",,,"16.7","20.0","12.8",,"   50","   40","0.0","7.6","9.4","    1",,,,,,,,,,"    1","    1",,"    1",,,,,,,
"USW00024233","2000-08-27","3.0"," 0002"," 0001","0.0",,,"16.1","20.0","11.7",,"   50","   50","0.0","6.3","7.6",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-08-28","3.0"," 1057"," 1057","0.0",,,"17.2","23.9","10.0",,"   40","   40","0.0","6.3","7.2",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-08-29","2.5"," 1518"," 1514","0.8",,,"15.6","19.4","11.1",,"  230","  240","0.0","6.3","8.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2000-08-30","2.2"," 0848"," 0847","0.0",,,"17.2","20.6","13.3",,"   10","   10","0.0","5.8","6.7","    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00024233","2000-08-31","4.4"," 1344"," 1328","0.0",,,"15.0","18.3","11.7",,"  220","  230","0.0","8.9","11.2",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-09-01","2.9"," 1821"," 1815","0.0",,,"14.4","18.9","10.0",,"  210","  220","0.0","6.3","7.6",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-09-02","2.3"," 1605"," 1603","1.0",,,"14.4","18.9","10.0",,"  220","  220","0.0","7.2","10.3",,,"    1",,,,,,,,,,,"    1",,,,,,,
"USW00024233","2000-09-03","2.5"," 1805"," 1551","0.5",,,"15.6","20.6","10.6",,"  140","   30","0.0","6.7","7.6","    1",,,,,,,,,,,,,"    1",,,,"    1",,,
"USW00024233","2000-09-04","2.3"," 1458"," 1457","0.0",,,"15.0","20.6","8.9",,"  320","  330","0.0","4.5","6.3","    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00024233","2000-09-05","2.2"," 1423"," 1422","0.0",,,"12.8","16.7","8.9",,"  220","  230","0.0","4.5","5.8","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2000-09-06","2.0"," 1605"," 1723","0.3",,,"16.1","20.0","11.7",,"  320","  320","0.0","4.0","5.4","    1",,,,,,,,,,"    1","    1",,"    1",,,,,,,
"USW00024233","2000-09-07","3.3"," 2327"," 1514","1.8",,,"12.8","16.1","8.9",,"  200","  230","0.0","7.2","9.4","    1","    1",,,,,,,,,"    1","    1",,"    1",,,,,,,
"USW00024233","2000-09-08","5.5"," 0515"," 0515","1.8",,,"14.4","17.8","11.1",,"  210","  210","0.0","10.3","13.0","    1",,,,,,,,,,"    1","    1",,"    1",,,,,,,
"USW00024233","2000-09-09","4.8"," 1644"," 1143","4.6",,,"13.9","16.1","11.1",,"  240","  230","0.0","7.6","10.7",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2000-09-10","2.1"," 0013"," 0012","7.6",,,"13.3","16.1","10.6",,"  190","  190","0.0","5.8","7.2","    1",,,,,,,,,,"    1","    1",,"    1",,,,,,,
"USW00024233","2000-09-11","1.1"," 2204"," 2147","0.0",,,"15.0","19.4","10.0",,"  360","  360","0.0","4.0","4.5","    1","    1",,,,,,,,,"    1",,,,,,,,,,
"USW00024233","2000-09-12","2.1"," 1935"," 1450","0.0",,,"17.2","23.9","10.6",,"   10","  360","0.0","4.0","5.8",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-09-13","3.4"," 2303"," 2302","0.0",,,"18.3","25.0","11.7",,"   20","   30","0.0","8.9","9.8","    1",,,,,,,,,,,,,,,,,"    1",,,
"USW00024233","2000-09-14","4.2"," 0518"," 0447","0.0",,,"22.2","28.9","15.0",,"   20","   10","0.0","8.9","11.2",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-09-15","2.8"," 1523"," 1459","0.0",,,"18.9","22.8","15.0",,"  250","  220","0.0","6.3","8.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-09-16","1.7"," 2027"," 2117","0.0",,,"17.2","20.6","13.9",,"   40","   10","0.0","4.0","5.8",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-09-17","1.6"," 1333"," 1331","0.0",,,"17.2","22.2","12.2",,"  270","  280","0.0","3.6","4.5",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-09-18","2.9"," 1239"," 1710","0.3",,,"18.3","21.1","15.6",,"  220","  220","0.0","5.8","7.2","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2000-09-19","2.7"," 1623"," 1447","1.0",,,"18.3","21.7","14.4",,"   10","   10","0.0","6.3","7.2","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2000-09-20","1.4"," 1607"," 1607","1.0",,,"15.0","17.8","11.7","    0","   10","  360","0.0","4.0","4.5","    1","    1",,,,,,"    1",,,"    1",,,"    1",,,,,,,
"USW00024233","2000-09-21","4.2"," 0943"," 0959","0.0",,,"16.7","19.4","13.3","    0","   10","   10","0.0","8.9","10.3",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2000-09-22","3.6"," 1206"," 1421","0.0",,,"14.4","18.9","9.4","    0","   40","   10","0.0","7.6","9.4",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-09-23","2.6"," 0409"," 1537","0.0",,,"14.4","21.7","7.2","    0","   50","  360","0.0","5.4","6.3",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-09-24","1.6"," 0853"," 1315","0.0",,,"15.0","22.8","7.2","    0","   30","  290","0.0","4.0","5.4",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-09-25","1.2"," 2217"," 2212","0.0",,,"15.0","22.8","7.2","    0","   40","   40","0.0","3.6","4.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-09-26","0.8"," 2015"," 1239","0.0",,,"16.1","23.9","7.8","    0","   10","   10","0.0","3.1","4.5",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-09-27","2.2"," 1505"," 1500","0.0",,,"16.1","22.8","8.9","    0","  200","  200","0.0","5.4","6.3",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-09-28","2.6"," 1408"," 1410","0.0",,,"14.4","17.8","11.1","    0","  210","  200","0.0","5.8","6.7",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2000-09-29","4.1"," 0539"," 1039","2.0",,,"16.1","18.3","13.3","    0","  190","  220","0.0","7.6","9.4","    1",,,,,,,,,,"    1","    1",,"    1",,,,,,,
"USW00024233","2000-09-30","5.1"," 0606"," 0603","6.6",,,"14.4","16.1","12.2","    0","  200","  190","0.0","9.4","11.2","    1",,,,,,,,,,"    1","    1",,"    1",,,,,,,
"USW00024233","2000-10-01","2.5"," 1807"," 1149","0.5",,,"12.2","13.9","10.6","    0","   40","  220","0.0","6.3","8.0",,,,,,,,,,,,"    1",,"    1",,,,,,,
"USW00024233","2000-10-02","2.6"," 1731"," 1440","0.0",,,"12.8","16.7","8.9","    0","   40","   30","0.0","5.8","7.6",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-10-03","2.5"," 1449"," 1635","0.0",,,"12.2","16.1","7.8","    0","   10","   10","0.0","5.8","8.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-10-04","2.7"," 1013"," 1212","0.0",,,"10.6","16.1","5.0","    0","   10","   40","0.0","7.6","9.8",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-10-05","5.0"," 1300"," 1503","0.0",,,"13.3","18.9","7.8","    0","   10","   10","0.0","7.6","8.9","    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00024233","2000-10-06","4.8"," 2011"," 2011","0.0",,,"17.2","25.0","9.4","    0","  130","  130","0.0","9.4","10.7",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-10-07","2.3"," 0009"," 0009","0.0",,,"16.1","23.9","8.3","    0","  120","  120","0.0","6.3","7.6",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-10-08","1.9"," 0801"," 1230","0.0",,,"13.9","18.3","9.4","    0","  150","  230","0.0","4.5","5.4",,,,,,,,,,,,,,"    1",,,,,,,
"USW00024233","2000-10-09","1.1"," 0748"," 0745","11.4",,,"12.2","13.3","11.1","    0","  180","  190","0.0","4.5","5.8","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2000-10-10","2.6"," 0848"," 0848","0.3",,,"11.7","13.3","10.0",,"   10","  360","0.0","7.2","8.9","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2000-10-11","1.0"," 1438"," 1442","0.0",,,"12.2","15.6","8.9",,"  300","  320","0.0","4.0","5.4","    1",,,,,,,,,,"    1",,,,,,,,,,
"USW00024233","2000-10-12","2.4"," 1510"," 1923","0.0",,,"11.7","15.6","7.8",,"  230","  240","0.0","5.4","6.3","    1",,,,,,,,,,"    1","    1",,"    1",,,,,,,
"USW00024233","2000-10-13","2.2"," 2027"," 2024","1.5",,,"12.8","14.4","10.6",,"  230","  230","0.0","5.8","7.6","    1",,,,,,,,,,"    1","    1",,"    1",,,,,,,
"USW00024233","2000-10-14","1.7"," 0127"," 0126","0.0",,,"10.6","13.9","6.7",,"  190","  190","0.0","5.8","6.7",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-10-15","1.8"," 0951"," 0955","0.0",,,"8.3","12.2","4.4",,"  150","  150","0.0","5.4","5.8","    1","    1",,,,,,,,,"    1",,,,,,,,,"    1",
"USW00024233","2000-10-16","2.4"," 1905"," 1912","15.7",,,"11.7","13.9","8.9","    0","  150","  160","0.0","6.3","7.2","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2000-10-17","3.3"," 1937"," 1936","8.1",,,"14.4","18.9","10.0",,"  190","  190","0.0","9.4","12.5","    1",,,,,,,,,,"    1","    1",,"    1",,,,,,,
"USW00024233","2000-10-18","3.5"," 1209"," 1234","0.0",,,"11.7","14.4","8.3",,"  220","  230","0.0","6.7","7.6",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-10-19","1.8"," 2328"," 2322","12.4",,,"10.0","12.8","6.7","    0","  120","  130","0.0","6.7","8.0","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2000-10-20","4.8"," 1708"," 1716","20.1",,,"11.1","14.4","7.8","    0","   50","   50","0.0","9.8","12.5","    1",,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00024233","2000-10-21","2.5"," 1553"," 1537","0.0",,,"10.0","14.4","5.6",,"   40","   30","0.0","5.8","7.2",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-10-22","2.1"," 1952"," 1913","0.0",,,"10.0","15.0","4.4",,"   50","   40","0.0","5.8","6.7",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2000-10-23","1.4"," 1848"," 1847","0.0",,,"13.9","22.2","5.0",,"   50","   50","0.0","4.5","5.8",,,,,,,,,,,,,,,,,,,,,
